district_id,city_id,region_id,local_seq,name_ar,name_en,center_lat,center_lon,bbox_min_lon,bbox_min_lat,bbox_max_lon,bbox_max_lat
10100003099,3,1,99,حي السفارات,Assafarat Dist.,24.6776119,46.6197793,46.6035887,24.6568316,46.6395157,24.7039114
10100003100,3,1,100,خشم العان,Khashm Al An,24.6857032,46.9179884,46.8552995,24.5939989,46.9599748,24.7635015
10100003101,3,1,101,حي قرطبة,Qurtubah Dist.,24.8166311,46.7227647,46.7135632,24.7925973,46.7580301,24.8400657
10100003102,3,1,102,حي طويق,Tuwaiq Dist.,24.5539674,46.5125426,46.4378171,24.5244788,46.5954979,24.6115623
10100003103,3,1,103,حي العوالي,Al Awaly Dist.,24.5517669,46.6103479,46.5795187,24.5425867,46.6556899,24.5769379
10100003104,3,1,104,حي الربيع,Ar Rabie Dist.,24.7922881,46.6531445,46.6432328,24.7791483,46.6781164,24.8102649
10100003105,3,1,105,حي المغرزات,Al Mughrazat Dist.,24.7644079,46.7314612,46.7126571,24.751867,46.7388479,24.7761665
10100003106,3,1,106,حي السلي,Al Sulay Dist.,24.6674549,46.8566705,46.8062491,24.6169021,46.8993453,24.6912153
10100003107,3,1,107,حي العقيق,Al Aqeeq Dist.,24.7722158,46.6356087,46.6127147,24.7534362,46.6472499,24.7937834
10100003108,3,1,108,حي النخيل,Al Nakheel Dist.,24.7383084,46.6135253,46.590427,24.7238384,46.6555653,24.7610005
10100003109,3,1,109,حي الغدير,Al Ghadeer Dist.,24.7732175,46.6536619,46.640799,24.7610005,46.6683758,24.7862828
10100003110,3,1,110,حي المروج,Al Muruj Dist.,24.7562114,46.6595164,46.6472499,24.7445567,46.6766947,24.7698991
10100003111,3,1,111,حي العود,Al Oud Dist.,24.6269211,46.7273382,46.7173404,24.617631,46.7354061,24.6357412
10100003112,3,1,112,حي ثليم,Thulaim Dist.,24.6404541,46.7273584,46.7177951,24.6379259,46.7365964,24.6447014
10100003113,3,1,113,حي الشميسي,Al Shumaisi Dist.,24.6256007,46.6988478,46.6922276,24.617295,46.706552,24.6310238
10100003114,3,1,114,حي الوشام,Al Wisham Dist.,24.6455231,46.6994053,46.6926968,24.6370236,46.7038596,24.6501837
10100003115,3,1,115,منتزه سلام,Salam Park,24.6210474,46.7092981,46.7058058,24.6169014,46.7111882,24.6262593
10100003116,3,1,116,حي الدوبية,Al Dubiyah Dist.,24.6203871,46.7117806,46.7100206,24.6169771,46.7143165,24.6266249
10100003117,3,1,117,حي معكال,Meakal Dist.,24.6232606,46.7140406,46.7118762,24.6189451,46.7176121,24.6270908
10100003118,3,1,118,حي جبرة,Jabrah Dist.,24.6247549,46.7195887,46.7147985,24.6208231,46.7238815,24.6300038
10100003119,3,1,119,حي القرى,Al Qura Dist.,24.6280824,46.715419,46.7139585,24.626892,46.7173286,24.629446
10100003120,3,1,120,حي المرقب,Al Marqab Dist.,24.6352653,46.7213051,46.7163893,24.6300038,46.7365964,24.6397983
10100003121,3,1,121,حي الفوطة,Al Futah Dist.,24.6410606,46.7126779,46.703015,24.6377056,46.7179018,24.6466355
10100003122,3,1,122,حي ام سليم,Umm Saleem Dist.,24.6326161,46.6985104,46.6923395,24.6297992,46.7047048,24.6377056
10100003123,3,1,123,حي الصحافة,Al Sahafah Dist.,24.7948298,46.6386248,46.6223904,24.7737204,46.6529144,24.8191229
10100003125,3,1,125,حي الرائد,Al Raed Dist.,24.7087631,46.6389974,46.6231925,24.6941887,46.6540982,24.7205099
10100003126,3,1,126,حي العريجاء الغربي,West Oraija Dist.,24.6106775,46.6071806,46.5730605,24.572921,46.6267565,24.622641
10100003127,3,1,127,حي العريجاء,Al Uraija Dist.,24.6233986,46.659012,46.6397166,24.615933,46.6731305,24.6359404
10100003128,3,1,128,حي العريجاء الوسطى,Middle Oraija Dist.,24.6154112,46.6407355,46.6121788,24.5907642,46.6695246,24.6207903
10100003129,3,1,129,حي الحمراء,Al Hamra Dist.,24.7732456,46.7578944,46.7305947,24.7598204,46.7764961,24.7912039
10100003130,3,1,130,حي الدار البيضاء,Al Dar Al Baida Dist.,24.5757222,46.8057315,46.7580625,24.5425311,46.8265004,24.5874055
10100003131,3,1,131,حي البطيحا,Al Butaiha Dist.,24.6222285,46.7191596,46.7178608,24.620577,46.7223576,24.6231597
10100003132,3,1,132,حي الزهراء,Al Zahra Dist.,24.6874848,46.7322585,46.7232044,24.6788412,46.7408822,24.6952769
10100003133,3,1,133,حي الفيحاء,Al Fayha Dist.,24.6830685,46.8137632,46.7959926,24.6678675,46.8270313,24.6958981
10100003134,3,1,134,حي المؤتمرات,Al Mutamarat Dist.,24.6734462,46.6833445,46.6781232,24.6609085,46.6958194,24.6788098
10100003135,3,1,135,حي الوسيطاء,Al Wusayta Dist.,24.6244565,46.7159917,46.7128484,24.6205113,46.7187992,24.6278715
10100003136,3,1,136,حي الجنادرية,Al Janadriyah Dist.,24.8836285,46.9110349,46.845856,24.78721,47.0030587,24.9449896
10100003137,3,1,137,حي اشبيلية,Ishbiliyah Dist.,24.7843206,46.7851726,46.7662999,24.7763425,46.8180683,24.8092612
10100003138,3,1,138,حي المعيزلة,Al Maizalah Dist.,24.7925495,46.8490897,46.8156713,24.7648491,46.8597457,24.818473
10100003139,3,1,139,حي اليرموك,Al Yarmuk Dist.,24.8064258,46.7812749,46.7580301,24.7912039,46.8089283,24.8244627
10100003140,3,1,140,حي المونسية,Al Munisiyah Dist.,24.8270406,46.7666591,46.7415953,24.8076607,46.7939266,24.8577476
10100003141,3,1,141,حي الخزامى,Al Khuzama Dist.,24.7042106,46.6085926,46.5912107,24.6929735,46.6277615,24.7266067
10100003142,3,1,142,عرقة,Irqah,24.6913676,46.5978927,46.557218,24.6704033,46.6173324,24.709811
10100003143,3,1,143,حي ظهرة لبن,Dhahrat Laban Dist.,24.6254363,46.5251334,46.4563291,24.5975843,46.604454,24.6635057
10100003144,3,1,144,حي حطين,Hiteen Dist.,24.7601812,46.5907455,46.5725074,24.7363495,46.6293312,24.7862242
10100003145,3,1,145,حي الملقا,Al Malqa Dist.,24.79452,46.5855139,46.5648021,24.7749323,46.630674,24.8265831
10100003146,3,1,146,حي القيروان,Al Qairawan Dist.,24.8571538,46.5486026,46.4964017,24.7968408,46.6141125,24.9500595
10100003147,3,1,147,حي الياسمين,Al Yasmeen Dist.,24.8169074,46.6449825,46.6141125,24.8027082,46.6698428,24.8430643
10100003148,3,1,148,حي العارض,Al Arid Dist.,24.9184415,46.5861373,46.5515297,24.8265831,46.6532866,24.9700057
10100003149,3,1,149,مطار الملك خالد,King Khalid International Airport,24.9589219,46.7034428,46.5953331,24.819359,46.8047159,25.0124437
10100003150,3,1,150,حي النرجس,Al Narjis Dist.,24.8618476,46.6619277,46.5892192,24.8102649,46.7011824,24.9793076
10100003151,3,1,151,جامعة الامام محمد بن سعود الاسلامية,Imam Muhammed Bin Saud Islamic University,24.819961,46.706895,46.6877848,24.8014069,46.7219231,24.8309205
10100003152,3,1,152,حي بنبان,Banban Dist.,25.0241628,46.5246655,46.4667466,24.9136276,46.6116205,25.0562941
10100003153,3,1,153,حي الرمال,Al Rimal Dist.,24.9676784,46.7798198,46.6675258,24.8228129,46.8511381,25.1049953
10100003155,3,1,155,حي غرناطة,Ghirnatah Dist.,24.7991975,46.7528712,46.740288,24.7837418,46.7662999,24.8076607
10100003156,3,1,156,حي الدحو,Al Dahou Dist.,24.6300107,46.7136188,46.7121178,24.6278715,46.7162546,24.6311572
10100003157,3,1,157,حي العماجية,Al Ammajiyah Dist.,24.4415642,46.9794626,46.9721465,24.436731,46.9835022,24.4461818
10100003158,3,1,158,حي هيت,Hyt Dist.,24.4871031,46.9861182,46.935456,24.4389097,47.0243871,24.5179406
10100003159,3,1,159,حي الحائر,Al Haer Dist.,24.410431,46.8643727,46.7979521,24.3423127,46.9783577,24.4877634
10100003161,3,1,161,حي ام الشعال,Umm Al Shaal Dist.,24.3521016,46.9583649,46.9414666,24.3223483,46.9786465,24.4055343
10100003162,3,1,162,حي الغنامية,Al Ghannamiyah Dist.,24.472593,46.7993225,46.7897156,24.4551051,46.8522027,24.4969852
10100003163,3,1,163,حي عريض,Oraid Dist.,24.4547743,46.7244085,46.6104748,24.3761669,46.8313921,24.5028134
10100003164,3,1,164,حي بدر,Badr Dist.,24.5160995,46.7370343,46.6774768,24.4945915,46.7842751,24.5711106
10100003165,3,1,165,حي المهدية,Al Mahdiyah Dist.,24.6550325,46.5214883,46.4671308,24.6182276,46.6058119,24.6759979
10100003166,3,1,166,جامعة الملك سعود,King Saud University,24.7233336,46.6259825,46.6021096,24.7039144,46.6468526,24.7440949
10100003167,3,1,167,حي النسيم الغربي,West Naseem Dist.,24.7255339,46.8248296,46.7997786,24.7004254,46.8482258,24.7508657
10100003168,3,1,168,حي المشاعل,Al Mishael Dist.,24.6058461,46.8743264,46.8240624,24.5859368,46.9133576,24.6458584
10100003169,3,1,169,حي الندوة,Al Nadwah Dist.,24.7891227,46.8753312,46.8616152,24.7816704,46.8892355,24.8067803
10100003171,3,1,171,حي الرابية,Al Rabiyah Dist.,24.9903649,46.9510615,46.8731621,24.925867,47.0258456,25.0108535
10100003172,3,1,172,حي وادي لبن,Wady Laban Dist.,24.5856175,46.4962791,46.4303468,24.5420627,46.5705259,24.6193836
10100003174,3,1,174,حي السدرة,Al Sidrah Dist.,24.448373,46.8797698,46.8743778,24.4445546,46.886478,24.4540201
10100003175,3,1,175,حي التضامن,Al Tadamun Dist.,25.1220562,47.0700959,47.0479091,25.079526,47.1266754,25.1687546
10100003176,3,1,176,مدينة الملك عبدالله للطاقة,King Abdullah City For Energy,24.5425378,46.3948792,46.3163751,24.5233515,46.443333,24.6027403
10100003177,3,1,177,حي البساتين,Al Basatin Dist.,25.118287,47.2011101,47.1045561,25.0881595,47.289644,25.1679168
10100003178,3,1,178,حي الرحاب,Al Rehab Dist.,25.1038942,47.270776,47.2391028,25.0706645,47.301323,25.1169753
10100003179,3,1,179,حي المجد,Al Majd Dist.,25.0512877,47.286409,47.249724,25.0402906,47.3121327,25.0876591
10100003180,3,1,180,حي الدانة,Al Danah Dist.,25.0858909,47.2287463,47.2111771,25.0605682,47.249724,25.1038307
10100003182,3,1,182,حي الرسالة,Al Risalah Dist.,25.0379991,47.2394671,47.2189447,25.0264564,47.2607384,25.0706645
10100003183,3,1,183,حي الخير,Al Khair Dist.,25.0472846,46.4434704,46.3737924,25.0159684,46.4821471,25.09787
10100003184,3,1,184,حي الفرسان,Al Fursan Dist.,25.0058477,47.1764226,47.1292308,24.9819959,47.2306493,25.0264564
10100003185,3,1,185,حي الشعلة,Al Sholah Dist.,25.0736431,47.1366545,47.0983562,25.0443752,47.1814803,25.0981025
10100003186,3,1,186,حي الراية,Al Rayah Dist.,25.0271375,47.2046022,47.1814803,25.0231774,47.2253975,25.0605682
10100003187,3,1,187,حي الزهور,Al Zahour Dist.,25.0830674,47.1991718,47.1810825,25.0535049,47.2189447,25.1016111
10100003188,3,1,188,حي الزاهر,Al Zaher Dist.,25.0461912,47.0408701,47.0234564,25.0054576,47.1126764,25.0893947
10100003189,3,1,189,حي المرجان,Al Marjan Dist.,24.947181,46.8734756,46.8406307,24.8920284,46.9119114,24.9709114
10100003190,3,1,190,حي البيان,Al Bayan Dist.,24.8652945,46.8650802,46.8431488,24.8394362,46.8845155,24.9052406
10100003191,3,1,191,حي العلا,Al Ula Dist.,25.0042711,47.1385794,47.0801775,24.9864901,47.194589,25.0535049
10100003192,3,1,192,حي المشرق,Al Mashriq Dist.,24.9611507,47.0317244,47.0167261,24.9448319,47.0859769,25.0196443
10100003193,3,1,193,حي النخبة,Al Nakhbah Dist.,25.0233402,47.2838514,47.2253975,24.9901246,47.3247233,25.0607441
10100003194,3,1,194,حي السحاب,Al Sahab Dist.,24.9424571,46.9863767,46.9111517,24.9111386,47.0210527,24.9672737
10100003195,3,1,195,حي الوسام,Al Wasam Dist.,24.8978572,46.9036246,46.8674909,24.8859034,46.9278708,24.9255964
10100024001,24,1,1,حي المرقب,Al Marqab Dist.,25.9085263,45.3332892,45.3285474,25.8970813,45.3452619,25.9160168
10100024002,24,1,2,حي اليرموك,Al Yarmuk Dist.,25.9159853,45.3596177,45.3504667,25.9094807,45.3664823,25.9253428
10100024003,24,1,3,حي الفيحاء,Al Fayha Dist.,25.9046204,45.3509664,45.3452619,25.8945539,45.3589563,25.9139322
10100024004,24,1,4,حي الملك فهد,King Fahd Dist.,25.9030985,45.3481841,45.3362436,25.8893642,45.3530011,25.9107231
10100024005,24,1,5,حي الملك سلمان,King Salman Dist.,25.892105,45.3595609,45.3513358,25.8825122,45.3712501,25.8988208
10100024006,24,1,6,حي الملك عبدالعزيز,King Abdulaziz Dist.,25.9026447,45.358709,45.3540635,25.8954252,45.372181,25.916158
10100024007,24,1,7,حي الاندلس,Al Andalus Dist.,25.9186877,45.3695711,45.3632981,25.9116005,45.380997,25.9301111
10100024008,24,1,8,حي المطار,Al Matar Dist.,25.9160717,45.3788835,45.372181,25.9069384,45.3900418,25.9255137
10100024009,24,1,9,حي الملك عبدالله,King Abdullah Dist.,25.907634,45.3883904,45.3788238,25.897817,45.4001002,25.9207635
10100024011,24,1,11,المنطقة الصناعية,Industrial Area,25.8755333,45.3923662,45.3814123,25.8687458,45.4074425,25.8836147
10100024012,24,1,12,حي الجامعيين,Al Jamiyin Dist.,25.9040452,45.3738318,45.3663478,25.8976817,45.3812697,25.9116005
10100024013,24,1,13,حي المروج,Al Muruj Dist.,25.8995469,45.3688611,45.3639066,25.8958875,45.3711199,25.9025915
10100024014,24,1,14,حي المستقبل,Al Mustaqbal Dist.,25.9064316,45.4043957,45.3888005,25.888631,45.4220218,25.9221726
10100153002,153,1,2,حي البصيرة,Al Basirah Dist.,25.9457556,45.3594273,45.3553128,25.9407993,45.3669853,25.9522396
10100153003,153,1,3,حي الروضة,Ar Rawdah Dist.,25.9473331,45.352946,45.3443233,25.9406811,45.356407,25.956809
10100153004,153,1,4,حي الرفيعة,Ar Rafiah Dist.,25.9230356,45.3331718,45.3200363,25.9172075,45.336812,25.9325713
10100162001,162,1,1,حي البلد القديمة,Al Balad Al Qadimah Dist.,25.6764346,45.4719387,45.4646005,25.668549,45.4852193,25.6793726
10100162002,162,1,2,حي الملك فهد,King Fahd Dist.,25.7078775,45.4722135,45.4632025,25.7000446,45.4785501,25.7178469
10100162003,162,1,3,حي السمرية,Al Samriyah Dist.,25.6734815,45.4499005,45.4432858,25.6655117,45.4584083,25.678046
10100162004,162,1,4,حي القري,Al Qari Dist.,25.6931375,45.4625712,45.4586002,25.6876879,45.4715637,25.700318
10100162005,162,1,5,حي الصناعية,Industrial Dist.,25.7038658,45.4579347,45.4501118,25.6959302,45.4676469,25.7156482
10100162006,162,1,6,حي الملك فيصل,King Faisal Dist.,25.7137696,45.464469,45.4533501,25.7057731,45.4745155,25.7272355
10100162007,162,1,7,حي المرقب,Al Marqab Dist.,25.6812927,45.4723588,45.4607755,25.678615,45.4849492,25.6926222
10100162008,162,1,8,حي شراف,Shiraf Dist.,25.7012003,45.4544798,45.4465397,25.6927168,45.4586002,25.7119573
10100162009,162,1,9,حي النموذجية,An Namudhajiyah Dist.,25.6837768,45.4495096,45.4451638,25.6753429,45.455083,25.6926067
10100162010,162,1,10,حي الجزر,Al Jazur Dist.,25.6994512,45.4482354,45.4444931,25.6905754,45.4540205,25.709461
10100162011,162,1,11,حي الصناعية الجديدة,New Industrial Dist.,25.7063726,45.5224498,45.5110957,25.6971046,45.5304963,25.7146304
10100162012,162,1,12,حي الشعيبة,Al Shuaibah Dist.,25.6741642,45.4618233,45.455083,25.6668178,45.4711266,25.6770381
10100162013,162,1,13,حي الوسطة,Al Wusta Dist.,25.6828114,45.4597702,45.452265,25.6744752,45.4718066,25.6886731
10100162014,162,1,14,حي الشمالية,Al Shamalia Dist.,25.6882213,45.4569079,45.4511297,25.6857701,45.4628937,25.6959302
10100165001,165,1,1,حي الياسمين,Al Yasmin Dist.,25.6073403,45.6258056,45.6129245,25.6024961,45.6328376,25.6226118
10100165002,165,1,2,حي الشبيلية,Ash Shibilyah Dist.,25.600987,45.6452467,45.6418244,25.5927915,45.6632461,25.608638
10100165003,165,1,3,حي العزيزية,Al Aziziyah Dist.,25.597138,45.6136233,45.6097171,25.5947691,45.6189555,25.600333
10100165004,165,1,4,حي الربعة,Ar Rabah Dist.,25.6026924,45.6086078,45.6040106,25.5981653,45.6120484,25.6064777
10100165005,165,1,5,حي الدوائر الحكومية,Goverment Departments Dist.,25.5866201,45.6567137,45.6361778,25.5780181,45.6728809,25.5984686
10100165006,165,1,6,حي القادسية,Al Qadisiyah Dist.,25.59309,45.6272794,45.6184609,25.5873252,45.6387492,25.5987812
10100165007,165,1,7,حي بدر,Badr Dist.,25.5976532,45.6325543,45.6231398,25.5911796,45.6436061,25.6042804
10100165008,165,1,8,حي الشفا,Ash Shifa Dist.,25.5894994,45.621439,45.6147966,25.5819156,45.6263284,25.5953457
10100165009,165,1,9,حي النزهة,An Nuzhah Dist.,25.5809605,45.6662622,45.6566232,25.5767217,45.6778118,25.5867694
10100165010,165,1,10,حي المصيف,Al Masif Dist.,25.5753252,45.6594525,45.6573768,25.5690391,45.6628305,25.5772275
10100165011,165,1,11,حي الحلة الطالعية,Al Halah At Taliyah Dist.,25.5943841,45.6139708,45.6098142,25.5918791,45.6166659,25.5967594
10100165012,165,1,12,حي الفتح,Al Fath Dist.,25.5866796,45.6321183,45.6281037,25.5844083,45.6380746,25.5903655
10100165013,165,1,13,حي النخيل,Al Nakhil Dist.,25.5624595,45.663455,45.6534575,25.5581308,45.6719659,25.5701713
10100165014,165,1,14,حي المروج,Al Muruj Dist.,25.6078089,45.6351006,45.6269428,25.5982557,45.6439456,25.6185513
10100165015,165,1,15,حي اليرموك,Al Yarmuk Dist.,25.6173043,45.6460048,45.6363368,25.6063997,45.6531693,25.6274226
10100165016,165,1,16,حي النهضة,An Nahdah Dist.,25.6019343,45.6167443,45.6121241,25.5958615,45.6259586,25.6071951
10100165017,165,1,17,حي الزهور,Az Zuhur Dist.,25.5645104,45.6493431,45.6410875,25.5557601,45.6571074,25.5734851
10100167001,167,1,1,مدينة سدير للصناعة والأعمال,Sudair Industrial And Business City,25.716823,45.6962326,45.5433574,25.6123206,45.8297683,25.823779
10100167002,167,1,2,حي الملك عبدالله,King Abdullah Dist.,25.700312,45.8943643,45.8881616,25.6929833,45.903946,25.7062404
10100167003,167,1,3,حي الملك سعود,King Saud Dist.,25.6960697,45.8906373,45.8858959,25.6928471,45.8945222,25.6997485
10100167004,167,1,4,حي النهضة,An Nahdah Dist.,25.6929898,45.8849849,45.8809388,25.6887865,45.8908303,25.6960821
10100167005,167,1,5,حي الملك فهد,King Fahd Dist.,25.6956553,45.8801672,45.873971,25.6923128,45.8848903,25.6989946
10100167006,167,1,6,حي الخالدية,Al Khalidiyah Dist.,25.6997315,45.880356,45.8721954,25.6944549,45.8881616,25.7025763
10100167007,167,1,7,حي الخليج,Al Khalij Dist.,25.7032967,45.8797615,45.8734605,25.7005547,45.8843278,25.7082338
10100167008,167,1,8,حي منتزه,Muntazah Dist.,25.7015827,45.8846868,45.8807819,25.6997485,45.8896586,25.704692
10100167010,167,1,10,حي العزيزية,Al Aziziyah Dist.,25.7119449,45.8632838,45.854083,25.7086967,45.866618,25.7178777
10100167011,167,1,11,حي الملك فيصل,King Faisal Dist.,25.7188978,45.8586456,45.8482149,25.7136192,45.8645272,25.7236912
10100167012,167,1,12,حي الياسمين,Al Yasmin Dist.,25.7221232,45.859765,45.8527937,25.7196898,45.8657008,25.7267102
10100167013,167,1,13,حي الروضة,Ar Rawdah Dist.,25.7302684,45.8672676,45.8610443,25.7230707,45.8733217,25.7340725
10100167014,167,1,14,حي اليرموك,Al Yarmuk Dist.,25.7121195,45.8856071,45.8809508,25.7062867,45.8906349,25.7147027
10100167015,167,1,15,حي الملك عبدالعزيز,King Abdulaziz Dist.,25.7238276,45.847348,45.8372631,25.7117012,45.854083,25.7296578
10100167016,167,1,16,حي صناعية تمير,Tumair Industrial Dist.,25.744506,45.8392855,45.8355883,25.7396234,45.841848,25.7491986
10100168001,168,1,1,حي سلطانة,Sultanah Dist.,26.4983496,45.3444641,45.3402246,26.490046,45.3528473,26.5096453
10100168002,168,1,2,حي الفيحاء,Al Fayha Dist.,26.4935135,45.3601862,45.3528473,26.4875633,45.3695218,26.5002171
10100168003,168,1,3,حي الروضه,Ar Rawdah Dist.,26.4608517,45.360097,45.35567,26.4340817,45.3645489,26.4777771
10100168004,168,1,4,حي السعاده,Al Saadah Dist.,26.4859585,45.3461295,45.3318741,26.4756695,45.359598,26.4957661
10100168005,168,1,5,حي النهضه,Al Nahdah Dist.,26.561799,45.3384611,45.3308567,26.5468021,45.3433084,26.5943031
10100168006,168,1,6,حي الورود,Al Wurud Dist.,26.5354225,45.3442146,45.3384015,26.5221502,45.3480102,26.5473044
10100168007,168,1,7,حي الأندلس,Al Andalus Dist.,26.5068557,45.332003,45.3247329,26.4957583,45.3394041,26.5151822
10100168008,168,1,8,حي الفيصلية,Al Faisaliyah Dist.,26.5030949,45.3616567,45.3498822,26.4957661,45.3717705,26.5089171
10100168009,168,1,9,حي المصيف,Al Masif Dist.,26.5174767,45.357419,45.346803,26.5075934,45.3698354,26.5265705
10100168010,168,1,10,حي الخليج,Al Khalij Dist.,26.5094112,45.3381393,45.3280602,26.5023456,45.3498822,26.5216805
10100168011,168,1,11,حي النخيل,Al Nakhil Dist.,26.4933003,45.3403953,45.3329512,26.4823491,45.3439082,26.5037247
10100168012,168,1,12,حي الغدير,Al Ghadir Dist.,26.5340135,45.3402927,45.3366573,26.5201938,45.3465857,26.5472728
10100270001,270,1,1,حي حطين,Hiteen Dist.,26.328632,44.8752724,44.8641765,26.3194632,44.8836308,26.3367025
